통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수,,통계연월,통계시도명,통계시군구명,지원구분,지급건수
통합,경상북도,영덕군,추가아동양육비,,,202503,경상북도,영덕군,추가아동양육비,13,,202502,경상북도,영덕군,아동양육비,173,,202412,전라남도,곡성군,아동양육비,78,,202501,경상북도,영양군,아동양육비,57
통합,경상북도,청도군,아동양육비,,,202503,경상북도,청도군,아동양육비,118,,202502,경상북도,영덕군,추가아동양육비,12,,202412,전라남도,곡성군,추가아동양육비,7,,202501,경상북도,영양군,추가아동양육비,4
통합,경상북도,청도군,추가아동양육비,,,202503,경상북도,청도군,추가아동양육비,7,,202502,경상북도,청도군,아동양육비,121,,202412,전라남도,곡성군,학용품비,3,,202501,경상북도,영덕군,아동양육비,173
통합,경상북도,고령군,아동양육비,,,202503,경상북도,고령군,아동양육비,152,,202502,경상북도,청도군,추가아동양육비,7,,202412,전라남도,구례군,아동양육비,112,,202501,경상북도,영덕군,추가아동양육비,12
통합,경상북도,고령군,추가아동양육비,,,202503,경상북도,고령군,추가아동양육비,17,,202502,경상북도,고령군,아동양육비,149,,202412,전라남도,구례군,추가아동양육비,11,,202501,경상북도,청도군,아동양육비,121
통합,경상북도,성주군,아동양육비,,,202503,경상북도,성주군,아동양육비,158,,202502,경상북도,고령군,추가아동양육비,16,,202412,전라남도,고흥군,아동양육비,260,,202501,경상북도,청도군,추가아동양육비,7
통합,경상북도,성주군,추가아동양육비,,,202503,경상북도,성주군,추가아동양육비,18,,202502,경상북도,성주군,아동양육비,155,,202412,전라남도,고흥군,추가아동양육비,26,,202501,경상북도,고령군,아동양육비,146
통합,경상북도,칠곡군,아동양육비,,,202503,경상북도,칠곡군,아동양육비,873,,202502,경상북도,성주군,추가아동양육비,18,,202412,전라남도,보성군,아동양육비,159,,202501,경상북도,고령군,추가아동양육비,18
통합,경상북도,칠곡군,생활보조금,,,202503,경상북도,칠곡군,생활보조금,2,,202502,경상북도,칠곡군,아동양육비,862,,202412,전라남도,보성군,추가아동양육비,19,,202501,경상북도,성주군,아동양육비,155
통합,경상북도,칠곡군,추가아동양육비,,,202503,경상북도,칠곡군,추가아동양육비,92,,202502,경상북도,칠곡군,생활보조금,2,,202412,전라남도,화순군,아동양육비,316,,202501,경상북도,성주군,추가아동양육비,16
통합,경상북도,예천군,아동양육비,,,202503,경상북도,예천군,아동양육비,244,,202502,경상북도,칠곡군,추가아동양육비,94,,202412,전라남도,화순군,추가아동양육비,37,,202501,경상북도,칠곡군,아동양육비,863
통합,경상북도,예천군,추가아동양육비,,,202503,경상북도,예천군,추가아동양육비,27,,202502,경상북도,예천군,아동양육비,243,,202412,전라남도,장흥군,아동양육비,198,,202501,경상북도,칠곡군,생활보조금,2
통합,경상북도,봉화군,아동양육비,,,202503,경상북도,봉화군,아동양육비,75,,202502,경상북도,예천군,추가아동양육비,27,,202412,전라남도,장흥군,추가아동양육비,21,,202501,경상북도,칠곡군,추가아동양육비,101
통합,경상북도,봉화군,추가아동양육비,,,202503,경상북도,봉화군,추가아동양육비,5,,202502,경상북도,봉화군,아동양육비,76,,202412,전라남도,강진군,아동양육비,171,,202501,경상북도,예천군,아동양육비,242
통합,경상북도,울진군,아동양육비,,,202503,경상북도,울진군,아동양육비,162,,202502,경상북도,봉화군,추가아동양육비,5,,202412,전라남도,강진군,추가아동양육비,24,,202501,경상북도,예천군,추가아동양육비,29
통합,경상북도,울진군,생활보조금,,,202503,경상북도,울진군,생활보조금,6,,202502,경상북도,울진군,아동양육비,164,,202412,전라남도,해남군,아동양육비,307,,202501,경상북도,봉화군,아동양육비,74
통합,경상북도,울진군,추가아동양육비,,,202503,경상북도,울진군,추가아동양육비,17,,202502,경상북도,울진군,생활보조금,6,,202412,전라남도,해남군,추가아동양육비,35,,202501,경상북도,봉화군,추가아동양육비,5
통합,경상북도,울릉군,아동양육비,,,202503,경상북도,울릉군,아동양육비,26,,202502,경상북도,울진군,추가아동양육비,16,,202412,전라남도,영암군,아동양육비,283,,202501,경상북도,울진군,아동양육비,163
통합,경상북도,울릉군,추가아동양육비,,,202503,경상북도,울릉군,추가아동양육비,2,,202502,경상북도,울릉군,아동양육비,26,,202412,전라남도,영암군,추가아동양육비,32,,202501,경상북도,울진군,생활보조금,6
통합,경상남도,창원시,아동양육비,,,202503,경상남도,창원시,아동양육비,5251,,202502,경상북도,울릉군,추가아동양육비,2,,202412,전라남도,무안군,아동양육비,481,,202501,경상북도,울진군,추가아동양육비,18
통합,경상남도,창원시,추가아동양육비,,,202503,경상남도,창원시,추가아동양육비,524,,202502,경상남도,창원시,아동양육비,5218,,202412,전라남도,무안군,추가아동양육비,38,,202501,경상북도,울릉군,아동양육비,26
통합,경상남도,진주시,아동양육비,,,202503,경상남도,진주시,아동양육비,1976,,202502,경상남도,창원시,생활보조금,1,,202412,전라남도,무안군,학용품비,2,,202501,경상북도,울릉군,추가아동양육비,2
통합,경상남도,진주시,추가아동양육비,,,202503,경상남도,진주시,추가아동양육비,217,,202502,경상남도,창원시,추가아동양육비,527,,202412,전라남도,함평군,아동양육비,98,,202501,경상남도,창원시,아동양육비,5191
통합,경상남도,통영시,아동양육비,,,202503,경상남도,통영시,아동양육비,1038,,202502,경상남도,진주시,아동양육비,1969,,202412,전라남도,함평군,추가아동양육비,15,,202501,경상남도,창원시,생활보조금,1
통합,경상남도,통영시,생활보조금,,,202503,경상남도,통영시,생활보조금,5,,202502,경상남도,진주시,추가아동양육비,215,,202412,전라남도,영광군,아동양육비,256,,202501,경상남도,창원시,추가아동양육비,534
통합,경상남도,통영시,추가아동양육비,,,202503,경상남도,통영시,추가아동양육비,96,,202502,경상남도,통영시,아동양육비,1044,,202412,전라남도,영광군,추가아동양육비,19,,202501,경상남도,진주시,아동양육비,1937
통합,경상남도,사천시,아동양육비,,,202503,경상남도,사천시,아동양육비,713,,202502,경상남도,통영시,생활보조금,5,,202412,전라남도,영광군,학용품비,5,,202501,경상남도,진주시,추가아동양육비,213
통합,경상남도,사천시,추가아동양육비,,,202503,경상남도,사천시,추가아동양육비,56,,202502,경상남도,통영시,추가아동양육비,96,,202412,전라남도,장성군,아동양육비,185,,202501,경상남도,통영시,아동양육비,1040
통합,경상남도,김해시,아동양육비,,,202503,경상남도,김해시,아동양육비,3750,,202502,경상남도,사천시,아동양육비,714,,202412,전라남도,장성군,추가아동양육비,14,,202501,경상남도,통영시,생활보조금,5
통합,경상남도,김해시,생활보조금,,,202503,경상남도,김해시,생활보조금,7,,202502,경상남도,사천시,추가아동양육비,55,,202412,전라남도,완도군,아동양육비,221,,202501,경상남도,통영시,추가아동양육비,94
통합,경상남도,김해시,추가아동양육비,,,202503,경상남도,김해시,추가아동양육비,462,,202502,경상남도,김해시,아동양육비,3699,,202412,전라남도,완도군,추가아동양육비,20,,202501,경상남도,사천시,아동양육비,704
통합,경상남도,밀양시,아동양육비,,,202503,경상남도,밀양시,아동양육비,478,,202502,경상남도,김해시,생활보조금,8,,202412,전라남도,진도군,아동양육비,162,,202501,경상남도,사천시,추가아동양육비,56
통합,경상남도,밀양시,추가아동양육비,,,202503,경상남도,밀양시,추가아동양육비,44,,202502,경상남도,김해시,추가아동양육비,465,,202412,전라남도,진도군,추가아동양육비,7,,202501,경상남도,김해시,아동양육비,3680
통합,경상남도,거제시,아동양육비,,,202503,경상남도,거제시,아동양육비,1529,,202502,경상남도,밀양시,아동양육비,482,,202412,전라남도,신안군,아동양육비,127,,202501,경상남도,김해시,생활보조금,8
통합,경상남도,거제시,추가아동양육비,,,202503,경상남도,거제시,추가아동양육비,195,,202502,경상남도,밀양시,추가아동양육비,45,,202412,전라남도,신안군,추가아동양육비,5,,202501,경상남도,김해시,추가아동양육비,463
통합,경상남도,양산시,아동양육비,,,202503,경상남도,양산시,아동양육비,2121,,202502,경상남도,거제시,아동양육비,1514,,202412,경상북도,포항시,아동양육비,3360,,202501,경상남도,밀양시,아동양육비,475
통합,경상남도,양산시,추가아동양육비,,,202503,경상남도,양산시,추가아동양육비,243,,202502,경상남도,거제시,추가아동양육비,208,,202412,경상북도,포항시,추가아동양육비,345,,202501,경상남도,밀양시,추가아동양육비,45
통합,경상남도,의령군,아동양육비,,,202503,경상남도,의령군,아동양육비,106,,202502,경상남도,양산시,아동양육비,2105,,202412,경상북도,포항시,학용품비,13,,202501,경상남도,밀양시,학용품비,7
통합,경상남도,의령군,추가아동양육비,,,202503,경상남도,의령군,추가아동양육비,12,,202502,경상남도,양산시,추가아동양육비,236,,202412,경상북도,경주시,아동양육비,1288,,202501,경상남도,거제시,아동양육비,1515
통합,경상남도,함안군,아동양육비,,,202503,경상남도,함안군,아동양육비,322,,202502,경상남도,의령군,아동양육비,107,,202412,경상북도,경주시,생활보조금,1,,202501,경상남도,거제시,추가아동양육비,206
통합,경상남도,함안군,추가아동양육비,,,202503,경상남도,함안군,추가아동양육비,18,,202502,경상남도,의령군,추가아동양육비,15,,202412,경상북도,경주시,추가아동양육비,149,,202501,경상남도,양산시,아동양육비,2080
통합,경상남도,창녕군,아동양육비,,,202503,경상남도,창녕군,아동양육비,281,,202502,경상남도,함안군,아동양육비,313,,202412,경상북도,경주시,학용품비,16,,202501,경상남도,양산시,추가아동양육비,237
통합,경상남도,창녕군,추가아동양육비,,,202503,경상남도,창녕군,추가아동양육비,27,,202502,경상남도,함안군,추가아동양육비,17,,202412,경상북도,김천시,아동양육비,738,,202501,경상남도,의령군,아동양육비,110
통합,경상남도,고성군,아동양육비,,,202503,경상남도,고성군,아동양육비,250,,202502,경상남도,창녕군,아동양육비,286,,202412,경상북도,김천시,추가아동양육비,72,,202501,경상남도,의령군,추가아동양육비,15
통합,경상남도,고성군,추가아동양육비,,,202503,경상남도,고성군,추가아동양육비,18,,202502,경상남도,창녕군,추가아동양육비,27,,202412,경상북도,김천시,학용품비,1,,202501,경상남도,함안군,아동양육비,309
통합,경상남도,남해군,아동양육비,,,202503,경상남도,남해군,아동양육비,169,,202502,경상남도,고성군,아동양육비,237,,202412,경상북도,안동시,아동양육비,826,,202501,경상남도,함안군,추가아동양육비,17
통합,경상남도,남해군,추가아동양육비,,,202503,경상남도,남해군,추가아동양육비,12,,202502,경상남도,고성군,추가아동양육비,18,,202412,경상북도,안동시,생활보조금,2,,202501,경상남도,창녕군,아동양육비,276
통합,경상남도,하동군,아동양육비,,,202503,경상남도,하동군,아동양육비,173,,202502,경상남도,남해군,아동양육비,172,,202412,경상북도,안동시,추가아동양육비,64,,202501,경상남도,창녕군,추가아동양육비,26
통합,경상남도,하동군,추가아동양육비,,,202503,경상남도,하동군,추가아동양육비,21,,202502,경상남도,남해군,추가아동양육비,13,,202412,경상북도,안동시,학용품비,26,,202501,경상남도,고성군,아동양육비,232
통합,경상남도,산청군,아동양육비,,,202503,경상남도,산청군,아동양육비,119,,202502,경상남도,하동군,아동양육비,171,,202412,경상북도,구미시,아동양육비,2282,,202501,경상남도,고성군,추가아동양육비,18
통합,경상남도,산청군,추가아동양육비,,,202503,경상남도,산청군,추가아동양육비,6,,202502,경상남도,하동군,추가아동양육비,23,,202412,경상북도,구미시,추가아동양육비,310,,202501,경상남도,남해군,아동양육비,165
통합,경상남도,함양군,아동양육비,,,202503,경상남도,함양군,아동양육비,186,,202502,경상남도,산청군,아동양육비,116,,202412,경상북도,영주시,아동양육비,547,,202501,경상남도,남해군,추가아동양육비,14
통합,경상남도,함양군,추가아동양육비,,,202503,경상남도,함양군,추가아동양육비,9,,202502,경상남도,산청군,추가아동양육비,5,,202412,경상북도,영주시,추가아동양육비,48,,202501,경상남도,하동군,아동양육비,169
통합,경상남도,거창군,아동양육비,,,202503,경상남도,거창군,아동양육비,316,,202502,경상남도,함양군,아동양육비,185,,202412,경상북도,영천시,아동양육비,620,,202501,경상남도,하동군,추가아동양육비,28
통합,경상남도,거창군,추가아동양육비,,,202503,경상남도,거창군,추가아동양육비,31,,202502,경상남도,함양군,추가아동양육비,9,,202412,경상북도,영천시,추가아동양육비,55,,202501,경상남도,산청군,아동양육비,112
통합,경상남도,합천군,아동양육비,,,202503,경상남도,합천군,아동양육비,85,,202502,경상남도,거창군,아동양육비,309,,202412,경상북도,상주시,아동양육비,378,,202501,경상남도,산청군,추가아동양육비,5
통합,경상남도,합천군,추가아동양육비,,,202503,경상남도,합천군,추가아동양육비,7,,202502,경상남도,거창군,추가아동양육비,28,,202412,경상북도,상주시,추가아동양육비,35,,202501,경상남도,함양군,아동양육비,180
통합,제주특별자치도,제주시,아동양육비,,,202503,제주특별자치도,제주시,아동양육비,3422,,202502,경상남도,합천군,아동양육비,86,,202412,경상북도,문경시,아동양육비,246,,202501,경상남도,함양군,추가아동양육비,11
통합,제주특별자치도,제주시,추가아동양육비,,,202503,제주특별자치도,제주시,추가아동양육비,423,,202502,경상남도,합천군,추가아동양육비,7,,202412,경상북도,문경시,추가아동양육비,22,,202501,경상남도,거창군,아동양육비,307
통합,제주특별자치도,서귀포시,아동양육비,,,202503,제주특별자치도,서귀포시,아동양육비,1187,,202502,제주특별자치도,제주시,아동양육비,3415,,202412,경상북도,경산시,아동양육비,1610,,202501,경상남도,거창군,추가아동양육비,28
통합,제주특별자치도,서귀포시,추가아동양육비,,,202503,제주특별자치도,서귀포시,추가아동양육비,120,,202502,제주특별자치도,제주시,추가아동양육비,427,,202412,경상북도,경산시,추가아동양육비,169,,202501,경상남도,합천군,아동양육비,93
통합,강원특별자치도,춘천시,아동양육비,,,202503,강원특별자치도,춘천시,아동양육비,1456,,202502,제주특별자치도,서귀포시,아동양육비,1183,,202412,경상북도,경산시,학용품비,3,,202501,경상남도,합천군,추가아동양육비,7
통합,강원특별자치도,춘천시,생활보조금,,,202503,강원특별자치도,춘천시,생활보조금,1,,202502,제주특별자치도,서귀포시,추가아동양육비,117,,202412,경상북도,의성군,아동양육비,168,,202501,제주특별자치도,제주시,아동양육비,3384
통합,강원특별자치도,춘천시,추가아동양육비,,,202503,강원특별자치도,춘천시,추가아동양육비,182,,202502,강원특별자치도,춘천시,아동양육비,1451,,202412,경상북도,의성군,추가아동양육비,14,,202501,제주특별자치도,제주시,추가아동양육비,423
통합,강원특별자치도,원주시,아동양육비,,,202503,강원특별자치도,원주시,아동양육비,2034,,202502,강원특별자치도,춘천시,생활보조금,1,,202412,경상북도,청송군,아동양육비,65,,202501,제주특별자치도,서귀포시,아동양육비,1176
통합,강원특별자치도,원주시,추가아동양육비,,,202503,강원특별자치도,원주시,추가아동양육비,272,,202502,강원특별자치도,춘천시,추가아동양육비,182,,202412,경상북도,청송군,추가아동양육비,5,,202501,제주특별자치도,서귀포시,추가아동양육비,124
통합,강원특별자치도,강릉시,아동양육비,,,202503,강원특별자치도,강릉시,아동양육비,1102,,202502,강원특별자치도,원주시,아동양육비,2014,,202412,경상북도,영양군,아동양육비,67,,202501,강원특별자치도,춘천시,아동양육비,1437
통합,강원특별자치도,강릉시,생활보조금,,,202503,강원특별자치도,강릉시,생활보조금,2,,202502,강원특별자치도,원주시,추가아동양육비,265,,202412,경상북도,영양군,추가아동양육비,4,,202501,강원특별자치도,춘천시,생활보조금,1
통합,강원특별자치도,강릉시,추가아동양육비,,,202503,강원특별자치도,강릉시,추가아동양육비,134,,202502,강원특별자치도,강릉시,아동양육비,1054,,202412,경상북도,영양군,학용품비,3,,202501,강원특별자치도,춘천시,추가아동양육비,179
통합,강원특별자치도,동해시,아동양육비,,,202503,강원특별자치도,동해시,아동양육비,526,,202502,강원특별자치도,강릉시,생활보조금,2,,202412,경상북도,영덕군,아동양육비,179,,202501,강원특별자치도,원주시,아동양육비,2003
통합,강원특별자치도,동해시,추가아동양육비,,,202503,강원특별자치도,동해시,추가아동양육비,84,,202502,강원특별자치도,강릉시,추가아동양육비,136,,202412,경상북도,영덕군,추가아동양육비,12,,202501,강원특별자치도,원주시,추가아동양육비,280
통합,강원특별자치도,태백시,아동양육비,,,202503,강원특별자치도,태백시,아동양육비,215,,202502,강원특별자치도,동해시,아동양육비,520,,202412,경상북도,청도군,아동양육비,143,,202501,강원특별자치도,강릉시,아동양육비,1175
통합,강원특별자치도,태백시,추가아동양육비,,,202503,강원특별자치도,태백시,추가아동양육비,8,,202502,강원특별자치도,동해시,추가아동양육비,84,,202412,경상북도,청도군,추가아동양육비,7,,202501,강원특별자치도,강릉시,생활보조금,2
통합,강원특별자치도,속초시,아동양육비,,,202503,강원특별자치도,속초시,아동양육비,534,,202502,강원특별자치도,태백시,아동양육비,214,,202412,경상북도,고령군,아동양육비,159,,202501,강원특별자치도,강릉시,추가아동양육비,136
통합,강원특별자치도,속초시,추가아동양육비,,,202503,강원특별자치도,속초시,추가아동양육비,70,,202502,강원특별자치도,태백시,추가아동양육비,9,,202412,경상북도,고령군,추가아동양육비,17,,202501,강원특별자치도,동해시,아동양육비,521
통합,강원특별자치도,삼척시,아동양육비,,,202503,강원특별자치도,삼척시,아동양육비,267,,202502,강원특별자치도,속초시,아동양육비,530,,202412,경상북도,성주군,아동양육비,169,,202501,강원특별자치도,동해시,추가아동양육비,83
통합,강원특별자치도,삼척시,추가아동양육비,,,202503,강원특별자치도,삼척시,추가아동양육비,40,,202502,강원특별자치도,속초시,추가아동양육비,72,,202412,경상북도,성주군,추가아동양육비,16,,202501,강원특별자치도,태백시,아동양육비,215
통합,강원특별자치도,홍천군,아동양육비,,,202503,강원특별자치도,홍천군,아동양육비,206,,202502,강원특별자치도,삼척시,아동양육비,267,,202412,경상북도,칠곡군,아동양육비,920,,202501,강원특별자치도,태백시,추가아동양육비,12
통합,강원특별자치도,홍천군,추가아동양육비,,,202503,강원특별자치도,홍천군,추가아동양육비,26,,202502,강원특별자치도,삼척시,추가아동양육비,38,,202412,경상북도,칠곡군,생활보조금,2,,202501,강원특별자치도,속초시,아동양육비,530
통합,강원특별자치도,횡성군,아동양육비,,,202503,강원특별자치도,횡성군,아동양육비,125,,202502,강원특별자치도,홍천군,아동양육비,207,,202412,경상북도,칠곡군,추가아동양육비,100,,202501,강원특별자치도,속초시,추가아동양육비,72
통합,강원특별자치도,횡성군,추가아동양육비,,,202503,강원특별자치도,횡성군,추가아동양육비,17,,202502,강원특별자치도,홍천군,추가아동양육비,26,,202412,경상북도,예천군,아동양육비,252,,202501,강원특별자치도,삼척시,아동양육비,257
통합,강원특별자치도,영월군,아동양육비,,,202503,강원특별자치도,영월군,아동양육비,148,,202502,강원특별자치도,횡성군,아동양육비,124,,202412,경상북도,예천군,추가아동양육비,29,,202501,강원특별자치도,삼척시,추가아동양육비,34
통합,강원특별자치도,영월군,추가아동양육비,,,202503,강원특별자치도,영월군,추가아동양육비,16,,202502,강원특별자치도,횡성군,추가아동양육비,17,,202412,경상북도,예천군,학용품비,7,,202501,강원특별자치도,홍천군,아동양육비,209
통합,강원특별자치도,평창군,아동양육비,,,202503,강원특별자치도,평창군,아동양육비,81,,202502,강원특별자치도,영월군,아동양육비,140,,202412,경상북도,봉화군,아동양육비,74,,202501,강원특별자치도,홍천군,추가아동양육비,25
통합,강원특별자치도,평창군,추가아동양육비,,,202503,강원특별자치도,평창군,추가아동양육비,6,,202502,강원특별자치도,영월군,추가아동양육비,16,,202412,경상북도,봉화군,추가아동양육비,5,,202501,강원특별자치도,횡성군,아동양육비,120
통합,강원특별자치도,정선군,아동양육비,,,202503,강원특별자치도,정선군,아동양육비,103,,202502,강원특별자치도,평창군,아동양육비,77,,202412,경상북도,울진군,아동양육비,179,,202501,강원특별자치도,횡성군,추가아동양육비,18
통합,강원특별자치도,정선군,추가아동양육비,,,202503,강원특별자치도,정선군,추가아동양육비,5,,202502,강원특별자치도,평창군,추가아동양육비,6,,202412,경상북도,울진군,생활보조금,6,,202501,강원특별자치도,영월군,아동양육비,137
통합,강원특별자치도,철원군,아동양육비,,,202503,강원특별자치도,철원군,아동양육비,139,,202502,강원특별자치도,정선군,아동양육비,103,,202412,경상북도,울진군,추가아동양육비,19,,202501,강원특별자치도,영월군,추가아동양육비,17
통합,강원특별자치도,철원군,추가아동양육비,,,202503,강원특별자치도,철원군,추가아동양육비,18,,202502,강원특별자치도,정선군,추가아동양육비,4,,202412,경상북도,울릉군,아동양육비,26,,202501,강원특별자치도,평창군,아동양육비,77
통합,강원특별자치도,화천군,아동양육비,,,202503,강원특별자치도,화천군,아동양육비,77,,202502,강원특별자치도,철원군,아동양육비,143,,202412,경상북도,울릉군,추가아동양육비,2,,202501,강원특별자치도,평창군,추가아동양육비,5
통합,강원특별자치도,화천군,추가아동양육비,,,202503,강원특별자치도,화천군,추가아동양육비,6,,202502,강원특별자치도,철원군,추가아동양육비,20,,202412,경상남도,창원시,아동양육비,5640,,202501,강원특별자치도,정선군,아동양육비,102
통합,강원특별자치도,양구군,아동양육비,,,202503,강원특별자치도,양구군,아동양육비,76,,202502,강원특별자치도,화천군,아동양육비,79,,202412,경상남도,창원시,생활보조금,1,,202501,강원특별자치도,정선군,추가아동양육비,4
통합,강원특별자치도,양구군,추가아동양육비,,,202503,강원특별자치도,양구군,추가아동양육비,7,,202502,강원특별자치도,화천군,추가아동양육비,6,,202412,경상남도,창원시,추가아동양육비,547,,202501,강원특별자치도,철원군,아동양육비,137
통합,강원특별자치도,인제군,아동양육비,,,202503,강원특별자치도,인제군,아동양육비,96,,202502,강원특별자치도,양구군,아동양육비,77,,202412,경상남도,창원시,학용품비,4,,202501,강원특별자치도,철원군,추가아동양육비,15
통합,강원특별자치도,인제군,추가아동양육비,,,202503,강원특별자치도,인제군,추가아동양육비,6,,202502,강원특별자치도,양구군,추가아동양육비,7,,202412,경상남도,진주시,아동양육비,2118,,202501,강원특별자치도,화천군,아동양육비,79
통합,강원특별자치도,고성군,아동양육비,,,202503,강원특별자치도,고성군,아동양육비,89,,202502,강원특별자치도,인제군,아동양육비,98,,202412,경상남도,진주시,추가아동양육비,215,,202501,강원특별자치도,화천군,추가아동양육비,6
통합,강원특별자치도,고성군,추가아동양육비,,,202503,강원특별자치도,고성군,추가아동양육비,13,,202502,강원특별자치도,인제군,추가아동양육비,7,,202412,경상남도,통영시,아동양육비,1151,,202501,강원특별자치도,양구군,아동양육비,75
통합,강원특별자치도,양양군,아동양육비,,,202503,강원특별자치도,양양군,아동양육비,86,,202502,강원특별자치도,고성군,아동양육비,89,,202412,경상남도,통영시,생활보조금,3,,202501,강원특별자치도,양구군,추가아동양육비,7
통합,강원특별자치도,양양군,추가아동양육비,,,202503,강원특별자치도,양양군,추가아동양육비,8,,202502,강원특별자치도,고성군,추가아동양육비,13,,202412,경상남도,통영시,추가아동양육비,99,,202501,강원특별자치도,인제군,아동양육비,97
통합,전북특별자치도,전주시,아동양육비,,,202503,전북특별자치도,전주시,아동양육비,4489,,202502,강원특별자치도,양양군,아동양육비,78,,202412,경상남도,사천시,아동양육비,696,,202501,강원특별자치도,인제군,추가아동양육비,7
통합,전북특별자치도,전주시,생활보조금,,,202503,전북특별자치도,전주시,생활보조금,2,,202502,강원특별자치도,양양군,추가아동양육비,9,,202412,경상남도,사천시,추가아동양육비,57,,202501,강원특별자치도,고성군,아동양육비,86
통합,전북특별자치도,전주시,추가아동양육비,,,202503,전북특별자치도,전주시,추가아동양육비,567,,202502,전북특별자치도,전주시,아동양육비,4453,,202412,경상남도,김해시,아동양육비,4016,,202501,강원특별자치도,고성군,추가아동양육비,12
통합,전북특별자치도,군산시,아동양육비,,,202503,전북특별자치도,군산시,아동양육비,1656,,202502,전북특별자치도,전주시,생활보조금,2,,202412,경상남도,김해시,생활보조금,8,,202501,강원특별자치도,양양군,아동양육비,78
통합,전북특별자치도,군산시,생활보조금,,,202503,전북특별자치도,군산시,생활보조금,3,,202502,전북특별자치도,전주시,추가아동양육비,567,,202412,경상남도,김해시,추가아동양육비,474,,202501,강원특별자치도,양양군,추가아동양육비,10
통합,전북특별자치도,군산시,추가아동양육비,,,202503,전북특별자치도,군산시,추가아동양육비,175,,202502,전북특별자치도,군산시,아동양육비,1637,,202412,경상남도,밀양시,아동양육비,515,,202501,전북특별자치도,전주시,아동양육비,4415
통합,전북특별자치도,익산시,아동양육비,,,202503,전북특별자치도,익산시,아동양육비,2367,,202502,전북특별자치도,군산시,생활보조금,3,,202412,경상남도,밀양시,추가아동양육비,42,,202501,전북특별자치도,전주시,생활보조금,2
통합,전북특별자치도,익산시,생활보조금,,,202503,전북특별자치도,익산시,생활보조금,1,,202502,전북특별자치도,군산시,추가아동양육비,173,,202412,경상남도,밀양시,학용품비,8,,202501,전북특별자치도,전주시,추가아동양육비,582
통합,전북특별자치도,익산시,추가아동양육비,,,202503,전북특별자치도,익산시,추가아동양육비,266,,202502,전북특별자치도,익산시,아동양육비,2343,,202412,경상남도,거제시,아동양육비,1622,,202501,전북특별자치도,군산시,아동양육비,1623
통합,전북특별자치도,정읍시,아동양육비,,,202503,전북특별자치도,정읍시,아동양육비,690,,202502,전북특별자치도,익산시,생활보조금,1,,202412,경상남도,거제시,추가아동양육비,205,,202501,전북특별자치도,군산시,생활보조금,3
통합,전북특별자치도,정읍시,추가아동양육비,,,202503,전북특별자치도,정읍시,추가아동양육비,95,,202502,전북특별자치도,익산시,추가아동양육비,259,,202412,경상남도,거제시,학용품비,9,,202501,전북특별자치도,군산시,추가아동양육비,175
통합,전북특별자치도,남원시,아동양육비,,,202503,전북특별자치도,남원시,아동양육비,544,,202502,전북특별자치도,정읍시,아동양육비,688,,202412,경상남도,양산시,아동양육비,2249,,202501,전북특별자치도,익산시,아동양육비,2339
통합,전북특별자치도,남원시,추가아동양육비,,,202503,전북특별자치도,남원시,추가아동양육비,44,,202502,전북특별자치도,정읍시,추가아동양육비,98,,202412,경상남도,양산시,추가아동양육비,236,,202501,전북특별자치도,익산시,생활보조금,1
통합,전북특별자치도,김제시,아동양육비,,,202503,전북특별자치도,김제시,아동양육비,549,,202502,전북특별자치도,남원시,아동양육비,530,,202412,경상남도,양산시,학용품비,19,,202501,전북특별자치도,익산시,추가아동양육비,264
통합,전북특별자치도,김제시,추가아동양육비,,,202503,전북특별자치도,김제시,추가아동양육비,53,,202502,전북특별자치도,남원시,추가아동양육비,44,,202412,경상남도,의령군,아동양육비,114,,202501,전북특별자치도,정읍시,아동양육비,675
통합,전북특별자치도,완주군,아동양육비,,,202503,전북특별자치도,완주군,아동양육비,680,,202502,전북특별자치도,김제시,아동양육비,541,,202412,경상남도,의령군,추가아동양육비,15,,202501,전북특별자치도,정읍시,추가아동양육비,96
통합,전북특별자치도,완주군,생활보조금,,,202503,전북특별자치도,완주군,생활보조금,6,,202502,전북특별자치도,김제시,추가아동양육비,50,,202412,경상남도,함안군,아동양육비,338,,202501,전북특별자치도,남원시,아동양육비,532
통합,전북특별자치도,완주군,추가아동양육비,,,202503,전북특별자치도,완주군,추가아동양육비,87,,202502,전북특별자치도,완주군,아동양육비,673,,202412,경상남도,함안군,추가아동양육비,17,,202501,전북특별자치도,남원시,추가아동양육비,51
통합,전북특별자치도,진안군,아동양육비,,,202503,전북특별자치도,진안군,아동양육비,98,,202502,전북특별자치도,완주군,생활보조금,4,,202412,경상남도,창녕군,아동양육비,303,,202501,전북특별자치도,김제시,아동양육비,536
통합,전북특별자치도,진안군,추가아동양육비,,,202503,전북특별자치도,진안군,추가아동양육비,4,,202502,전북특별자치도,완주군,추가아동양육비,86,,202412,경상남도,창녕군,추가아동양육비,28,,202501,전북특별자치도,김제시,추가아동양육비,50
통합,전북특별자치도,무주군,아동양육비,,,202503,전북특별자치도,무주군,아동양육비,87,,202502,전북특별자치도,진안군,아동양육비,98,,202412,경상남도,창녕군,학용품비,1,,202501,전북특별자치도,완주군,아동양육비,665
