통계연월,통계시도명,통계시군구명,지원구분,지급건수
202501.0,울산광역시,울주군,추가아동양육비,87.0
202501.0,세종특별자치시,세종특별자치시,아동양육비,1255.0
202501.0,세종특별자치시,세종특별자치시,추가아동양육비,129.0
202501.0,경기도,수원시,아동양육비,2787.0
202501.0,경기도,수원시,생활보조금,4.0
202501.0,경기도,수원시,추가아동양육비,350.0
202501.0,경기도,성남시,아동양육비,2515.0
202501.0,경기도,성남시,추가아동양육비,311.0
202501.0,경기도,의정부시,아동양육비,2501.0
202501.0,경기도,의정부시,추가아동양육비,316.0
202501.0,경기도,의정부시,학용품비,1.0
202501.0,경기도,안양시,아동양육비,1207.0
202501.0,경기도,안양시,추가아동양육비,147.0
202501.0,경기도,부천시,아동양육비,2770.0
202501.0,경기도,부천시,생활보조금,2.0
202501.0,경기도,부천시,추가아동양육비,324.0
202501.0,경기도,광명시,아동양육비,793.0
202501.0,경기도,광명시,추가아동양육비,95.0
202501.0,경기도,평택시,아동양육비,2779.0
202501.0,경기도,평택시,추가아동양육비,442.0
202501.0,경기도,동두천시,아동양육비,867.0
202501.0,경기도,동두천시,추가아동양육비,125.0
202501.0,경기도,안산시,아동양육비,3930.0
202501.0,경기도,안산시,생활보조금,2.0
202501.0,경기도,안산시,추가아동양육비,589.0
202501.0,경기도,고양시,아동양육비,2960.0
202501.0,경기도,고양시,추가아동양육비,337.0
202501.0,경기도,과천시,아동양육비,63.0
202501.0,경기도,과천시,추가아동양육비,4.0
202501.0,경기도,구리시,아동양육비,629.0
202501.0,경기도,구리시,추가아동양육비,90.0
202501.0,경기도,남양주시,아동양육비,2779.0
202501.0,경기도,남양주시,추가아동양육비,260.0
202501.0,경기도,오산시,아동양육비,1012.0
202501.0,경기도,오산시,추가아동양육비,164.0
202501.0,경기도,시흥시,아동양육비,2222.0
202501.0,경기도,시흥시,추가아동양육비,287.0
202501.0,경기도,시흥시,학용품비,15.0
202501.0,경기도,군포시,아동양육비,936.0
202501.0,경기도,군포시,추가아동양육비,112.0
202501.0,경기도,의왕시,아동양육비,271.0
202501.0,경기도,의왕시,추가아동양육비,41.0
202501.0,경기도,하남시,아동양육비,715.0
202501.0,경기도,하남시,추가아동양육비,87.0
202501.0,경기도,용인시,아동양육비,2008.0
202501.0,경기도,용인시,생활보조금,2.0
202501.0,경기도,용인시,추가아동양육비,234.0
202501.0,경기도,파주시,아동양육비,2661.0
202501.0,경기도,파주시,추가아동양육비,281.0
202501.0,경기도,이천시,아동양육비,913.0
202501.0,경기도,이천시,추가아동양육비,113.0
202501.0,경기도,안성시,아동양육비,848.0
202501.0,경기도,안성시,추가아동양육비,135.0
202501.0,경기도,김포시,아동양육비,1529.0
202501.0,경기도,김포시,추가아동양육비,169.0
202501.0,경기도,화성시,아동양육비,2317.0
202501.0,경기도,화성시,추가아동양육비,291.0
202501.0,경기도,광주시,아동양육비,1584.0
202501.0,경기도,광주시,추가아동양육비,220.0
202501.0,경기도,양주시,아동양육비,1891.0
202501.0,경기도,양주시,추가아동양육비,271.0
202501.0,경기도,포천시,아동양육비,858.0
202501.0,경기도,포천시,추가아동양육비,93.0
202501.0,경기도,여주시,아동양육비,650.0
202501.0,경기도,여주시,생활보조금,2.0
202501.0,경기도,여주시,추가아동양육비,76.0
202501.0,경기도,연천군,아동양육비,210.0
202501.0,경기도,연천군,추가아동양육비,34.0
202501.0,경기도,가평군,아동양육비,262.0
202501.0,경기도,가평군,추가아동양육비,15.0
202501.0,경기도,양평군,아동양육비,494.0
202501.0,경기도,양평군,추가아동양육비,41.0
202501.0,충청북도,청주시,아동양육비,4492.0
202501.0,충청북도,청주시,생활보조금,1.0
202501.0,충청북도,청주시,추가아동양육비,630.0
202501.0,충청북도,충주시,아동양육비,1201.0
202501.0,충청북도,충주시,추가아동양육비,154.0
202501.0,충청북도,제천시,아동양육비,756.0
202501.0,충청북도,제천시,추가아동양육비,90.0
202501.0,충청북도,보은군,아동양육비,137.0
202501.0,충청북도,보은군,추가아동양육비,12.0
202501.0,충청북도,옥천군,아동양육비,257.0
202501.0,충청북도,옥천군,추가아동양육비,30.0
202501.0,충청북도,영동군,아동양육비,173.0
202501.0,충청북도,영동군,추가아동양육비,23.0
202501.0,충청북도,증평군,아동양육비,265.0
202501.0,충청북도,증평군,추가아동양육비,36.0
202501.0,충청북도,진천군,아동양육비,447.0
202501.0,충청북도,진천군,추가아동양육비,46.0
202501.0,충청북도,괴산군,아동양육비,126.0
202501.0,충청북도,괴산군,추가아동양육비,10.0
202501.0,충청북도,음성군,아동양육비,428.0
202501.0,충청북도,음성군,추가아동양육비,76.0
202501.0,충청북도,단양군,아동양육비,104.0
202501.0,충청북도,단양군,추가아동양육비,9.0
202501.0,충청남도,천안시,아동양육비,2811.0
202501.0,충청남도,천안시,생활보조금,1.0
202501.0,충청남도,천안시,추가아동양육비,425.0
202501.0,충청남도,공주시,아동양육비,525.0
202501.0,충청남도,공주시,추가아동양육비,62.0
202501.0,충청남도,보령시,아동양육비,573.0
202501.0,충청남도,보령시,추가아동양육비,67.0
202501.0,충청남도,아산시,아동양육비,1696.0
202501.0,충청남도,아산시,추가아동양육비,244.0
202501.0,충청남도,서산시,아동양육비,697.0
202501.0,충청남도,서산시,추가아동양육비,98.0
202501.0,충청남도,논산시,아동양육비,759.0
202501.0,충청남도,논산시,추가아동양육비,128.0
202501.0,충청남도,계룡시,아동양육비,189.0
202501.0,충청남도,계룡시,생활보조금,1.0
202501.0,충청남도,계룡시,추가아동양육비,18.0
202501.0,충청남도,당진시,아동양육비,781.0
202501.0,충청남도,당진시,추가아동양육비,85.0
202501.0,충청남도,금산군,아동양육비,246.0
202501.0,충청남도,금산군,추가아동양육비,10.0
202501.0,충청남도,부여군,아동양육비,288.0
202501.0,충청남도,부여군,추가아동양육비,28.0
202501.0,충청남도,서천군,아동양육비,196.0
202501.0,충청남도,서천군,생활보조금,2.0
202501.0,충청남도,서천군,추가아동양육비,17.0
202501.0,충청남도,청양군,아동양육비,135.0
202501.0,충청남도,청양군,추가아동양육비,26.0
202501.0,충청남도,홍성군,아동양육비,438.0
202501.0,충청남도,홍성군,추가아동양육비,55.0
202501.0,충청남도,예산군,아동양육비,264.0
202501.0,충청남도,예산군,추가아동양육비,34.0
202501.0,충청남도,태안군,아동양육비,273.0
202501.0,충청남도,태안군,추가아동양육비,21.0
202501.0,전라남도,목포시,아동양육비,2200.0
202501.0,전라남도,목포시,생활보조금,6.0
202501.0,전라남도,목포시,추가아동양육비,272.0
202501.0,전라남도,여수시,아동양육비,1326.0
202501.0,전라남도,여수시,추가아동양육비,165.0
202501.0,전라남도,순천시,아동양육비,1148.0
202501.0,전라남도,순천시,추가아동양육비,133.0
202501.0,전라남도,나주시,아동양육비,744.0
202501.0,전라남도,나주시,추가아동양육비,91.0
202501.0,전라남도,광양시,아동양육비,916.0
202501.0,전라남도,광양시,추가아동양육비,120.0
202501.0,전라남도,담양군,아동양육비,160.0
202501.0,전라남도,담양군,추가아동양육비,16.0
202501.0,전라남도,곡성군,아동양육비,73.0
202501.0,전라남도,곡성군,추가아동양육비,7.0
202501.0,전라남도,구례군,아동양육비,101.0
202501.0,전라남도,구례군,추가아동양육비,10.0
202501.0,전라남도,고흥군,아동양육비,252.0
202501.0,전라남도,고흥군,추가아동양육비,26.0
202501.0,전라남도,보성군,아동양육비,142.0
202501.0,전라남도,보성군,추가아동양육비,14.0
202501.0,전라남도,화순군,아동양육비,303.0
202501.0,전라남도,화순군,추가아동양육비,38.0
202501.0,전라남도,장흥군,아동양육비,194.0
202501.0,전라남도,장흥군,추가아동양육비,21.0
202501.0,전라남도,강진군,아동양육비,168.0
202501.0,전라남도,강진군,추가아동양육비,25.0
202501.0,전라남도,해남군,아동양육비,307.0
202501.0,전라남도,해남군,추가아동양육비,32.0
202501.0,전라남도,영암군,아동양육비,262.0
202501.0,전라남도,영암군,추가아동양육비,32.0
202501.0,전라남도,무안군,아동양육비,446.0
202501.0,전라남도,무안군,추가아동양육비,38.0
202501.0,전라남도,함평군,아동양육비,96.0
202501.0,전라남도,함평군,추가아동양육비,15.0
202501.0,전라남도,영광군,아동양육비,244.0
202501.0,전라남도,영광군,추가아동양육비,20.0
202501.0,전라남도,장성군,아동양육비,178.0
202501.0,전라남도,장성군,추가아동양육비,12.0
202501.0,전라남도,완도군,아동양육비,214.0
202501.0,전라남도,완도군,추가아동양육비,20.0
202501.0,전라남도,진도군,아동양육비,154.0
202501.0,전라남도,진도군,추가아동양육비,7.0
202501.0,전라남도,신안군,아동양육비,118.0
202501.0,전라남도,신안군,추가아동양육비,5.0
202501.0,경상북도,포항시,아동양육비,3216.0
202501.0,경상북도,포항시,추가아동양육비,344.0
202501.0,경상북도,경주시,아동양육비,1192.0
202501.0,경상북도,경주시,생활보조금,1.0
202501.0,경상북도,경주시,추가아동양육비,145.0
202501.0,경상북도,김천시,아동양육비,673.0
202501.0,경상북도,김천시,추가아동양육비,73.0
202501.0,경상북도,안동시,아동양육비,742.0
202501.0,경상북도,안동시,생활보조금,2.0
202501.0,경상북도,안동시,추가아동양육비,65.0
202501.0,경상북도,구미시,아동양육비,2125.0
202501.0,경상북도,구미시,추가아동양육비,306.0
202501.0,경상북도,영주시,아동양육비,501.0
202501.0,경상북도,영주시,추가아동양육비,51.0
202501.0,경상북도,영천시,아동양육비,568.0
202501.0,경상북도,영천시,추가아동양육비,54.0
202501.0,경상북도,상주시,아동양육비,345.0
202501.0,경상북도,상주시,추가아동양육비,35.0
202501.0,경상북도,문경시,아동양육비,246.0
202501.0,경상북도,문경시,추가아동양육비,21.0
202501.0,경상북도,경산시,아동양육비,1488.0
202501.0,경상북도,경산시,추가아동양육비,161.0
202501.0,경상북도,의성군,아동양육비,149.0
202501.0,경상북도,의성군,추가아동양육비,14.0
202501.0,경상북도,청송군,아동양육비,62.0
202501.0,경상북도,청송군,추가아동양육비,6.0
202501.0,경상북도,영양군,아동양육비,57.0
202501.0,경상북도,영양군,추가아동양육비,4.0
202501.0,경상북도,영덕군,아동양육비,173.0
202501.0,경상북도,영덕군,추가아동양육비,12.0
202501.0,경상북도,청도군,아동양육비,121.0
202501.0,경상북도,청도군,추가아동양육비,7.0
202501.0,경상북도,고령군,아동양육비,146.0
202501.0,경상북도,고령군,추가아동양육비,18.0
202501.0,경상북도,성주군,아동양육비,155.0
202501.0,경상북도,성주군,추가아동양육비,16.0
202501.0,경상북도,칠곡군,아동양육비,863.0
202501.0,경상북도,칠곡군,생활보조금,2.0
202501.0,경상북도,칠곡군,추가아동양육비,101.0
202501.0,경상북도,예천군,아동양육비,242.0
202501.0,경상북도,예천군,추가아동양육비,29.0
202501.0,경상북도,봉화군,아동양육비,74.0
202501.0,경상북도,봉화군,추가아동양육비,5.0
202501.0,경상북도,울진군,아동양육비,163.0
202501.0,경상북도,울진군,생활보조금,6.0
202501.0,경상북도,울진군,추가아동양육비,18.0
202501.0,경상북도,울릉군,아동양육비,26.0
202501.0,경상북도,울릉군,추가아동양육비,2.0
202501.0,경상남도,창원시,아동양육비,5191.0
202501.0,경상남도,창원시,생활보조금,1.0
202501.0,경상남도,창원시,추가아동양육비,534.0
202501.0,경상남도,진주시,아동양육비,1937.0
202501.0,경상남도,진주시,추가아동양육비,213.0
202501.0,경상남도,통영시,아동양육비,1040.0
202501.0,경상남도,통영시,생활보조금,5.0
202501.0,경상남도,통영시,추가아동양육비,94.0
202501.0,경상남도,사천시,아동양육비,704.0
202501.0,경상남도,사천시,추가아동양육비,56.0
202501.0,경상남도,김해시,아동양육비,3680.0
202501.0,경상남도,김해시,생활보조금,8.0
202501.0,경상남도,김해시,추가아동양육비,463.0
202501.0,경상남도,밀양시,아동양육비,475.0
202501.0,경상남도,밀양시,추가아동양육비,45.0
202501.0,경상남도,밀양시,학용품비,7.0
202501.0,경상남도,거제시,아동양육비,1515.0
202501.0,경상남도,거제시,추가아동양육비,206.0
202501.0,경상남도,양산시,아동양육비,2080.0
202501.0,경상남도,양산시,추가아동양육비,237.0
202501.0,경상남도,의령군,아동양육비,110.0
202501.0,경상남도,의령군,추가아동양육비,15.0
202501.0,경상남도,함안군,아동양육비,309.0
202501.0,경상남도,함안군,추가아동양육비,17.0
202501.0,경상남도,창녕군,아동양육비,276.0
202501.0,경상남도,창녕군,추가아동양육비,26.0
202501.0,경상남도,고성군,아동양육비,232.0
202501.0,경상남도,고성군,추가아동양육비,18.0
202501.0,경상남도,남해군,아동양육비,165.0
202501.0,경상남도,남해군,추가아동양육비,14.0
202501.0,경상남도,하동군,아동양육비,169.0
202501.0,경상남도,하동군,추가아동양육비,28.0
202501.0,경상남도,산청군,아동양육비,112.0
202501.0,경상남도,산청군,추가아동양육비,5.0
202501.0,경상남도,함양군,아동양육비,180.0
202501.0,경상남도,함양군,추가아동양육비,11.0
202501.0,경상남도,거창군,아동양육비,307.0
202501.0,경상남도,거창군,추가아동양육비,28.0
202501.0,경상남도,합천군,아동양육비,93.0
202501.0,경상남도,합천군,추가아동양육비,7.0
202501.0,제주특별자치도,제주시,아동양육비,3384.0
202501.0,제주특별자치도,제주시,추가아동양육비,423.0
202501.0,제주특별자치도,서귀포시,아동양육비,1176.0
202501.0,제주특별자치도,서귀포시,추가아동양육비,124.0
202501.0,강원특별자치도,춘천시,아동양육비,1437.0
202501.0,강원특별자치도,춘천시,생활보조금,1.0
202501.0,강원특별자치도,춘천시,추가아동양육비,179.0
202501.0,강원특별자치도,원주시,아동양육비,2003.0
202501.0,강원특별자치도,원주시,추가아동양육비,280.0
202501.0,강원특별자치도,강릉시,아동양육비,1175.0
202501.0,강원특별자치도,강릉시,생활보조금,2.0
202501.0,강원특별자치도,강릉시,추가아동양육비,136.0
202501.0,강원특별자치도,동해시,아동양육비,521.0
202501.0,강원특별자치도,동해시,추가아동양육비,83.0
202501.0,강원특별자치도,태백시,아동양육비,215.0
202501.0,강원특별자치도,태백시,추가아동양육비,12.0
202501.0,강원특별자치도,속초시,아동양육비,530.0
202501.0,강원특별자치도,속초시,추가아동양육비,72.0
202501.0,강원특별자치도,삼척시,아동양육비,257.0
202501.0,강원특별자치도,삼척시,추가아동양육비,34.0
202501.0,강원특별자치도,홍천군,아동양육비,209.0
202501.0,강원특별자치도,홍천군,추가아동양육비,25.0
202501.0,강원특별자치도,횡성군,아동양육비,120.0
202501.0,강원특별자치도,횡성군,추가아동양육비,18.0
202501.0,강원특별자치도,영월군,아동양육비,137.0
202501.0,강원특별자치도,영월군,추가아동양육비,17.0
202501.0,강원특별자치도,평창군,아동양육비,77.0
202501.0,강원특별자치도,평창군,추가아동양육비,5.0
202501.0,강원특별자치도,정선군,아동양육비,102.0
202501.0,강원특별자치도,정선군,추가아동양육비,4.0
202501.0,강원특별자치도,철원군,아동양육비,137.0
202501.0,강원특별자치도,철원군,추가아동양육비,15.0
202501.0,강원특별자치도,화천군,아동양육비,79.0
202501.0,강원특별자치도,화천군,추가아동양육비,6.0
202501.0,강원특별자치도,양구군,아동양육비,75.0
202501.0,강원특별자치도,양구군,추가아동양육비,7.0
202501.0,강원특별자치도,인제군,아동양육비,97.0
202501.0,강원특별자치도,인제군,추가아동양육비,7.0
202501.0,강원특별자치도,고성군,아동양육비,86.0
202501.0,강원특별자치도,고성군,추가아동양육비,12.0
202501.0,강원특별자치도,양양군,아동양육비,78.0
202501.0,강원특별자치도,양양군,추가아동양육비,10.0
202501.0,전북특별자치도,전주시,아동양육비,4415.0
202501.0,전북특별자치도,전주시,생활보조금,2.0
202501.0,전북특별자치도,전주시,추가아동양육비,582.0
202501.0,전북특별자치도,군산시,아동양육비,1623.0
202501.0,전북특별자치도,군산시,생활보조금,3.0
202501.0,전북특별자치도,군산시,추가아동양육비,175.0
202501.0,전북특별자치도,익산시,아동양육비,2339.0
202501.0,전북특별자치도,익산시,생활보조금,1.0
202501.0,전북특별자치도,익산시,추가아동양육비,264.0
202501.0,전북특별자치도,정읍시,아동양육비,675.0
202501.0,전북특별자치도,정읍시,추가아동양육비,96.0
202501.0,전북특별자치도,남원시,아동양육비,532.0
202501.0,전북특별자치도,남원시,추가아동양육비,51.0
202501.0,전북특별자치도,김제시,아동양육비,536.0
202501.0,전북특별자치도,김제시,추가아동양육비,50.0
202501.0,전북특별자치도,완주군,아동양육비,665.0
202501.0,전북특별자치도,완주군,생활보조금,4.0
202501.0,전북특별자치도,완주군,추가아동양육비,86.0
202501.0,전북특별자치도,진안군,아동양육비,98.0
202501.0,전북특별자치도,진안군,추가아동양육비,6.0
202501.0,전북특별자치도,무주군,아동양육비,80.0
202501.0,전북특별자치도,무주군,추가아동양육비,6.0
202501.0,전북특별자치도,장수군,아동양육비,100.0
202501.0,전북특별자치도,장수군,추가아동양육비,8.0
202501.0,전북특별자치도,임실군,아동양육비,118.0
202501.0,전북특별자치도,임실군,추가아동양육비,9.0
202501.0,전북특별자치도,순창군,아동양육비,146.0
202501.0,전북특별자치도,순창군,추가아동양육비,12.0
202501.0,전북특별자치도,고창군,아동양육비,249.0
202501.0,전북특별자치도,고창군,추가아동양육비,21.0
202501.0,전북특별자치도,부안군,아동양육비,200.0
202501.0,전북특별자치도,부안군,추가아동양육비,25.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
